chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr3L,2240759,2241044,FBgn0040507,5,+,ACXD,1
chr3L,2241110,2241285,FBgn0040507,6,+,ACXD,1
chr3L,2241348,2241563,FBgn0040507,7,+,ACXD,1
chr3L,2241619,2241943,FBgn0040507,8,+,ACXD,1
chr3L,2242005,2242273,FBgn0040507,9,+,ACXD,1
chr3L,2242335,2242429,FBgn0040507,10,+,ACXD,1
chr3L,2242484,2242635,FBgn0040507,11,+,ACXD,1
chr3L,2242882,2243719,FBgn0040507,12,+,ACXD,1
chr2L,12912530,12912699,FBgn0040508,1,+,ACXC,1
chr2L,12912748,12912888,FBgn0040508,2,+,ACXC,1
chr2L,12912945,12913104,FBgn0040508,3,+,ACXC,1
chr2L,12913167,12913950,FBgn0040508,4,+,ACXC,1
chr2L,12914013,12914113,FBgn0040508,5,+,ACXC,1
chr2L,12914173,12914512,FBgn0040508,6,+,ACXC,1
chr2L,12914623,12915073,FBgn0040508,7,+,ACXC,1
chr2L,12915124,12915485,FBgn0040508,8,+,ACXC,1
chr2L,12915543,12915637,FBgn0040508,9,+,ACXC,1
chr2L,12915703,12915854,FBgn0040508,10,+,ACXC,1
chr2L,12915913,12916057,FBgn0040508,11,+,ACXC,1
chr2L,12916171,12916774,FBgn0040508,12,+,ACXC,1
chr2L,12916814,12916999,FBgn0040509,1,+,ACXB,1
chr2L,12917047,12917187,FBgn0040509,2,+,ACXB,1
chr2L,12917246,12917405,FBgn0040509,3,+,ACXB,1
chr2L,12917461,12918244,FBgn0040509,4,+,ACXB,1
chr2L,12918304,12918404,FBgn0040509,5,+,ACXB,1
chr2L,12918458,12918803,FBgn0040509,6,+,ACXB,1
chr2L,12918861,12919308,FBgn0040509,7,+,ACXB,1
chr2L,12919369,12919730,FBgn0040509,8,+,ACXB,1
chr2L,12919789,12919883,FBgn0040509,9,+,ACXB,1
chr2L,12919949,12920100,FBgn0040509,10,+,ACXB,1
chr2L,12920155,12920293,FBgn0040509,11,+,ACXB,1
chr2L,12920366,12921008,FBgn0040509,12,+,ACXB,1
chr2L,12921091,12921215,FBgn0040510,1,+,ACXA,1
chr2L,12921267,12921407,FBgn0040510,2,+,ACXA,1
chr2L,12921462,12921621,FBgn0040510,3,+,ACXA,1
chr2L,12921774,12922554,FBgn0040510,4,+,ACXA,1
chr2L,12922692,12922792,FBgn0040510,5,+,ACXA,1
chr2L,12922847,12923192,FBgn0040510,6,+,ACXA,1
chr2L,12923255,12923705,FBgn0040510,7,+,ACXA,1
chr2L,12923766,12924127,FBgn0040510,8,+,ACXA,1
chr2L,12924185,12924279,FBgn0040510,9,+,ACXA,1
chr2L,12924344,12924495,FBgn0040510,10,+,ACXA,1
chr2L,12924544,12924688,FBgn0040510,11,+,ACXA,1
chr2L,12924759,12925453,FBgn0040510,12,+,ACXA,1
chr3L,16673523,16673555,FBgn0040512,1,-,zetaCOP,1
chr3L,16673057,16673424,FBgn0040512,2,-,zetaCOP,1
chr3L,16672454,16672544,FBgn0040512,3,-,zetaCOP,1
chr3L,16671664,16671842,FBgn0040512,4,-,zetaCOP,1
chr2R,7445582,7445792,FBgn0040513,1,-,kappaB-Ras,1
chr2R,7443824,7445517,FBgn0040513,2,-,kappaB-Ras,1
chrX,23084672,23084925,FBgn0040514,1,+,CG17169,1
chrX,23085259,23085536,FBgn0040514,2,+,CG17169,1
chr2L,22105351,22105512,FBgn0040519,1,-,CG15219,1
chr2L,22105116,22105297,FBgn0040519,2,-,CG15219,1
chr2L,22104891,22105067,FBgn0040519,3,-,CG15219,1
chr3R,8009224,8009297,FBgn0040524,1,-,CG11052,1
chr3R,8008847,8009154,FBgn0040524,2,-,CG11052,1
chr3R,8008776,8008792,FBgn0040524,3,-,CG11052,1
chr3R,8008552,8008661,FBgn0040524,4,-,CG11052,1
chr3R,8008249,8008500,FBgn0040524,5,-,CG11052,1
chr3R,8248438,8248654,FBgn0040528,1,+,CG15864,1
chr3R,8248712,8248869,FBgn0040528,2,+,CG15864,1
chr3R,8248924,8249077,FBgn0040528,3,+,CG15864,1
chr3R,8249140,8249794,FBgn0040528,4,+,CG15864,1
chr3R,8249855,8249899,FBgn0040528,5,+,CG15864,1
chr3R,8249955,8250120,FBgn0040528,6,+,CG15864,1
chr3R,8250178,8250324,FBgn0040528,7,+,CG15864,1
chr3R,8340913,8341043,FBgn0040529,1,-,COX7A,1
chr3R,8340428,8340771,FBgn0040529,2,-,COX7A,1
chr3R,8339944,8340089,FBgn0040529,3,-,COX7A,1
chr3R,8528423,8528877,FBgn0040531,1,-,CG11741,1
chr3R,8822008,8822125,FBgn0040532,1,+,CG8369,1
chr3R,8822469,8822666,FBgn0040532,2,+,CG8369,1
chr3R,8822724,8822838,FBgn0040532,3,+,CG8369,1
chr3R,9014972,9015341,FBgn0040534,1,-,CG11985,1
chr3R,13260356,13260418,FBgn0040551,1,+,CG11686,1
chr3R,13261605,13261770,FBgn0040551,2,+,CG11686,1
chr3R,13262038,13262227,FBgn0040551,3,+,CG11686,1
chr3R,13396694,13397140,FBgn0040553,1,-,CG14374,1
chr3R,13465707,13466106,FBgn0040554,1,-,NA,1
chr3R,13457763,13458545,FBgn0040554,2,-,NA,1
chr3R,13455511,13456267,FBgn0040554,3,-,NA,1
chr3R,17596536,17596776,FBgn0040565,1,+,CG7606,1
chr3R,17596832,17598453,FBgn0040565,2,+,CG7606,1
chr3R,18372928,18373329,FBgn0040569,1,+,CR14310,1
chr3R,20055728,20056097,FBgn0040571,1,-,CG17193,1
chr3R,20049649,20049878,FBgn0040571,2,-,CG17193,1
chr3R,20036421,20039735,FBgn0040571,3,-,CG17193,1
chr3R,20560162,20560280,FBgn0040575,1,-,CG15922,1
chr3R,20559898,20560047,FBgn0040575,2,-,CG15922,1
chr3R,20559708,20559836,FBgn0040575,3,-,CG15922,1
chr3R,22087182,22087260,FBgn0040582,1,+,CG5791,1
chr3R,22087318,22087359,FBgn0040582,2,+,CG5791,1
chr3R,22087429,22087657,FBgn0040582,3,+,CG5791,1
chr3R,22767648,22767699,FBgn0040588,1,-,CG13841,1
chr3R,22767505,22767581,FBgn0040588,2,-,CG13841,1
chr3R,22766732,22767437,FBgn0040588,3,-,CG13841,1
chr3R,24769351,24770933,FBgn0040600,1,+,CG13631,1
chr3R,24905727,24906004,FBgn0040601,1,-,CG13643,1
chr3R,24905339,24905476,FBgn0040601,2,-,CG13643,1
chr3R,24903210,24903424,FBgn0040601,3,-,CG13643,1
chr3R,24900282,24900486,FBgn0040601,4,-,CG13643,1
chr3R,24899861,24900157,FBgn0040601,5,-,CG13643,1
chr3R,24897685,24899799,FBgn0040601,6,-,CG13643,1
chr3R,25851033,25851291,FBgn0040602,1,-,CG14545,1
chr3R,25850410,25850963,FBgn0040602,2,-,CG14545,1
chr3R,26425077,26425102,FBgn0040606,1,-,CG6503,1
chr3R,26424698,26425024,FBgn0040606,2,-,CG6503,1
chr3R,26726133,26726153,FBgn0040607,1,+,CG14244,1
chr3R,26726217,26726681,FBgn0040607,2,+,CG14244,1
chr3R,26727314,26727379,FBgn0040608,1,+,CG14246,1
chr3R,26729767,26730117,FBgn0040608,2,+,CG14246,1
chr3R,27292126,27292209,FBgn0040609,1,-,CG3348,1
chr3R,27291535,27291993,FBgn0040609,2,-,CG3348,1
chr3R,29491015,29491150,FBgn0040623,1,-,Spase12,1
chr3R,29490810,29490956,FBgn0040623,2,-,Spase12,1
chr3R,29490544,29490753,FBgn0040623,3,-,Spase12,1
chr3R,31260247,31260473,FBgn0040628,1,+,CG18672,1
chr3R,31260670,31260764,FBgn0040628,2,+,CG18672,1
chr3R,31260830,31260920,FBgn0040628,3,+,CG18672,1
chr3R,31260982,31261238,FBgn0040628,4,+,CG18672,1
chr3R,31261302,31261667,FBgn0040628,5,+,CG18672,1
chr3R,31262598,31262748,FBgn0040629,1,+,CG18673,1
chr3R,31262805,31262956,FBgn0040629,2,+,CG18673,1
chr3R,31263013,31263103,FBgn0040629,3,+,CG18673,1
chr3R,31263160,31263573,FBgn0040629,4,+,CG18673,1
chr3R,31263627,31263878,FBgn0040629,5,+,CG18673,1
chr3L,20769586,20769685,FBgn0040634,1,+,CG4186,1
chr3L,20769739,20769837,FBgn0040634,2,+,CG4186,1
chr3L,20769894,20770138,FBgn0040634,3,+,CG4186,1
chr3L,20837488,20838839,FBgn0040636,1,+,CG13255,1
chr3L,20905795,20906331,FBgn0040637,1,+,CG11458,1
chrX,20984686,20985246,FBgn0040648,1,+,CG11666,1
chrX,20486180,20486272,FBgn0040649,1,+,CG15461,1
chrX,20486350,20486588,FBgn0040649,2,+,CG15461,1
chrX,20426965,20427042,FBgn0040650,1,-,CG15456,1
chrX,20426555,20426907,FBgn0040650,2,-,CG15456,1
chrX,20426431,20426499,FBgn0040650,3,-,CG15456,1
chrX,20414025,20414199,FBgn0040651,1,-,CG15458,1
chrX,20413652,20413962,FBgn0040651,2,-,CG15458,1
chr2R,20869182,20869321,FBgn0040653,1,-,IM4,1
chr2R,20868496,20869122,FBgn0040653,2,-,IM4,1
chr2R,22669145,22669855,FBgn0040658,1,+,CG13516,1
chr2R,22669924,22670053,FBgn0040658,2,+,CG13516,1
chr2R,22670145,22670622,FBgn0040658,3,+,CG13516,1
chr2R,23383365,23383424,FBgn0040660,1,-,CG13551,1
chr2R,23383048,23383122,FBgn0040660,2,-,CG13551,1
chr2R,23382615,23382759,FBgn0040660,3,-,CG13551,1
chr2R,23377866,23378177,FBgn0040660,4,-,CG13551,1
chr2R,24763033,24763094,FBgn0040666,1,-,CG12848,1
chr2R,24762566,24762972,FBgn0040666,2,-,CG12848,1
chr3R,7093935,7094200,FBgn0040670,1,+,e(y)2b,1
chr3R,7094263,7094401,FBgn0040670,2,+,e(y)2b,1
chr3R,7094471,7094727,FBgn0040670,3,+,e(y)2b,1
chr2R,6838074,6839055,FBgn0040674,1,-,CG9445,1
chr3R,5960790,5960987,FBgn0040679,1,-,CG11373,1
chr3R,5960463,5960505,FBgn0040679,2,-,CG11373,1
chr3R,5960294,5960411,FBgn0040679,3,-,CG11373,1
chr3R,5224139,5225542,FBgn0040682,1,+,CG14664,1
chr3R,5137541,5137573,FBgn0040684,1,-,CG12589,1
chr3R,5137057,5137494,FBgn0040684,2,-,CG12589,1
chr3R,4335098,4335506,FBgn0040687,1,+,CG14645,1
chr3L,98285,98375,FBgn0040688,1,-,CG12483,1
chr3L,97628,98144,FBgn0040688,2,-,CG12483,1
chr3L,3620872,3621032,FBgn0040694,1,-,CG14974,1
chr3L,3620742,3620812,FBgn0040694,2,-,CG14974,1
chr3L,3620433,3620691,FBgn0040694,3,-,CG14974,1
chr3L,4173884,4174327,FBgn0040696,1,+,CG18675,1
chr3L,4174394,4174663,FBgn0040696,2,+,CG18675,1
chr3L,4174726,4174842,FBgn0040696,3,+,CG18675,1
chr3L,4192192,4192968,FBgn0040696,4,+,CG18675,1
chr3L,4183307,4184663,FBgn0040697,1,-,Teh3,1
chr3L,4182645,4182873,FBgn0040697,2,-,Teh3,1
chr3L,4463721,4463823,FBgn0040699,1,-,CG15024,1
chr3L,4462974,4463365,FBgn0040699,2,-,CG15024,1
chr2L,4454626,4454826,FBgn0040705,1,+,ND-B8,1
chr2L,4454888,4454994,FBgn0040705,2,+,ND-B8,1
chr2L,4455056,4455207,FBgn0040705,3,+,ND-B8,1
chr2L,2217013,2217246,FBgn0040715,1,-,CG15386,1
chr2L,2216503,2216959,FBgn0040715,2,-,CG15386,1
chr2L,2008414,2008541,FBgn0040717,1,+,Nplp4,1
chr2L,2008673,2009072,FBgn0040717,2,+,Nplp4,1
chr2L,2007135,2007193,FBgn0040718,1,-,CG15353,1
chr2L,2006763,2007053,FBgn0040718,2,-,CG15353,1
chr2L,1945150,1945709,FBgn0040719,1,-,CG15357,1
chr2L,1200671,1201220,FBgn0040723,1,+,CG5011,1
chr2L,776536,776941,FBgn0040725,1,+,CG13946,1
chr2R,20698483,20699270,FBgn0040726,1,+,dpr1,1
chr2R,20726045,20726211,FBgn0040726,2,+,dpr1,1
chr2R,20734170,20734247,FBgn0040726,3,+,dpr1,1
chr2R,20734318,20734450,FBgn0040726,4,+,dpr1,1
chr2R,20745785,20745904,FBgn0040726,5,+,dpr1,1
chr2R,20746006,20746102,FBgn0040726,6,+,dpr1,1
chr2R,20747425,20747522,FBgn0040726,7,+,dpr1,1
chr2R,20748326,20750442,FBgn0040726,8,+,dpr1,1
chr2R,19690798,19691078,FBgn0040729,1,+,CG15126,1
chr2R,19680768,19681391,FBgn0040730,1,-,CG15127,1
chr2R,19500929,19501418,FBgn0040732,1,-,CG16926,1
chr2R,19500716,19500859,FBgn0040732,2,-,CG16926,1
chr2R,19500295,19500639,FBgn0040732,3,-,CG16926,1
chr2R,18390542,18390629,FBgn0040733,1,-,CG15068,1
chr2R,18390353,18390462,FBgn0040733,2,-,CG15068,1
chr2R,18389959,18390040,FBgn0040734,1,+,CG15065,1
chr2R,18390107,18390242,FBgn0040734,2,+,CG15065,1
chr2R,18388995,18389163,FBgn0040735,1,+,CG16836,1
chr2R,18389230,18389443,FBgn0040735,2,+,CG16836,1
chr2R,18387895,18388236,FBgn0040736,1,+,IM3,1
chr2R,18388308,18388734,FBgn0040736,2,+,IM3,1
chr2R,18311822,18311998,FBgn0040737,1,+,Tango8,1
chr2R,16792642,16792781,FBgn0040743,1,+,CG15919,1
chr2R,16792873,16793179,FBgn0040743,2,+,CG15919,1
chr2R,14933515,14933596,FBgn0040747,1,+,CG12853,1
chr2R,14933667,14933913,FBgn0040747,2,+,CG12853,1
chr2R,14157207,14157488,FBgn0040751,1,-,CG13018,1
chr2R,14157050,14157146,FBgn0040751,2,-,CG13018,1
chr2R,14139789,14140902,FBgn0040752,1,-,Prosap,1
chr2R,14114216,14114296,FBgn0040752,2,-,Prosap,1
chr2R,14091993,14092501,FBgn0040752,3,-,Prosap,1
chr2R,14070352,14070477,FBgn0040752,4,-,Prosap,1
chr2R,14069948,14070279,FBgn0040752,5,-,Prosap,1
chr2R,14069715,14069883,FBgn0040752,6,-,Prosap,1
chr2R,14068845,14068911,FBgn0040752,7,-,Prosap,1
chr2R,14067247,14067684,FBgn0040752,8,-,Prosap,1
chr2R,14065968,14066574,FBgn0040752,9,-,Prosap,1
chr2R,14063978,14065903,FBgn0040752,10,-,Prosap,1
chr2R,14060456,14063913,FBgn0040752,11,-,Prosap,1
chr2R,13220283,13220455,FBgn0040754,1,+,CG17059,1
chr2R,13220766,13221015,FBgn0040754,2,+,CG17059,1
chr2R,12806614,12807034,FBgn0040755,1,+,CG17580,1
chr2R,12807090,12807229,FBgn0040755,2,+,CG17580,1
chr2R,12807287,12807811,FBgn0040755,3,+,CG17580,1
chr2R,12163675,12163800,FBgn0040759,1,+,CG13177,1
chr2R,12163862,12163921,FBgn0040759,2,+,CG13177,1
chr2R,12163984,12164896,FBgn0040759,3,+,CG13177,1
chr2R,11294250,11294586,FBgn0040763,1,-,CG18336,1
chr2R,11293776,11294188,FBgn0040763,2,-,CG18336,1
chr2R,11154896,11155054,FBgn0040764,1,+,CG13230,1
chr2R,11155135,11155293,FBgn0040764,2,+,CG13230,1
chr2R,11105907,11106816,FBgn0040765,1,-,luna,1
chr2R,11099532,11100114,FBgn0040765,2,-,luna,1
chr2R,10989837,10991124,FBgn0040765,3,-,luna,1
chr2R,10989628,10989774,FBgn0040765,4,-,luna,1
chr2R,10982794,10983473,FBgn0040765,5,-,luna,1
chr2R,10048353,10048486,FBgn0040773,1,+,COX7C,1
chr2R,10048999,10049221,FBgn0040773,2,+,COX7C,1
chr2R,10049408,10049644,FBgn0040773,3,+,COX7C,1
chr2R,10049753,10049904,FBgn0040773,4,+,COX7C,1
chr2R,10049960,10050066,FBgn0040773,5,+,COX7C,1
chr2R,9362836,9362906,FBgn0040775,1,-,CG12158,1
chr2R,9362574,9362781,FBgn0040775,2,-,CG12158,1
chr2R,8723706,8723839,FBgn0040777,1,-,CG14767,1
chr2R,8723257,8723452,FBgn0040777,2,-,CG14767,1
chr2R,8719843,8720032,FBgn0040777,3,-,CG14767,1
chr2R,8719646,8719784,FBgn0040777,4,-,CG14767,1
chr2R,8718017,8719489,FBgn0040777,5,-,CG14767,1
chr2R,8067343,8067655,FBgn0040778,1,-,CG17977,1
chr2R,8067126,8067293,FBgn0040778,2,-,CG17977,1
chr2R,8066274,8066758,FBgn0040778,3,-,CG17977,1
chr2R,7832171,7832223,FBgn0040780,1,+,Atg10,1
chr2R,7833934,7834033,FBgn0040780,2,+,Atg10,1
chr2R,7834099,7834255,FBgn0040780,3,+,Atg10,1
chr2R,7834313,7835518,FBgn0040780,4,+,Atg10,1
chrX,20110110,20110575,FBgn0040784,1,-,karr,1
chr3L,19806811,19807199,FBgn0040786,1,-,CG14104,1
chr3L,17425477,17425517,FBgn0040793,1,+,CG7630,1
chr3L,17425579,17425640,FBgn0040793,2,+,CG7630,1
chr3L,17425910,17426079,FBgn0040793,3,+,CG7630,1
chr3L,17426139,17426282,FBgn0040793,4,+,CG7630,1
chr3L,16333313,16333349,FBgn0040794,1,+,CG13056,1
chr3L,16333418,16333782,FBgn0040794,2,+,CG13056,1
chr3L,16327717,16327893,FBgn0040795,1,-,CG13038,1
chr3L,16327258,16327589,FBgn0040795,2,-,CG13038,1
chr3L,16280404,16280487,FBgn0040796,1,+,CG13064,1
chr3L,16280551,16280860,FBgn0040796,2,+,CG13064,1
chr3L,16272909,16272978,FBgn0040797,1,+,CG13066,1
chr3L,16273178,16273608,FBgn0040797,2,+,CG13066,1
chr3L,16265385,16265804,FBgn0040798,1,+,CG13069,1
chr3L,16264713,16265100,FBgn0040799,1,-,CG13051,1
chr3L,16259409,16259722,FBgn0040801,1,-,CG13053,1
chr3L,16259037,16259342,FBgn0040801,2,-,CG13053,1
chr3L,15495239,15495549,FBgn0040805,1,-,CG12355,1
chr3L,15494760,15494902,FBgn0040805,2,-,CG12355,1
chr3L,15494567,15494658,FBgn0040805,3,-,CG12355,1
chr3L,15493469,15493581,FBgn0040805,4,-,CG12355,1
chr3L,15492964,15493330,FBgn0040805,5,-,CG12355,1
chr3L,14943730,14944331,FBgn0040809,1,-,CG13465,1
chr3L,13842377,13843017,FBgn0040812,1,-,CG8750,1
chr3L,13356376,13356643,FBgn0040813,1,+,Nplp2,1
chr3L,13356727,13356852,FBgn0040813,2,+,Nplp2,1
chr3L,13357008,13357223,FBgn0040813,3,+,Nplp2,1
chr3L,13329135,13329235,FBgn0040814,1,+,CG14113,1
chr3L,13329288,13329699,FBgn0040814,2,+,CG14113,1
chr3L,11847383,11847803,FBgn0040816,1,-,CG12521,1
chr3L,11715023,11715285,FBgn0040817,1,-,CG14132,1
chr3L,11712229,11712859,FBgn0040817,2,-,CG14132,1
chr3L,9974651,9975844,FBgn0040823,1,+,dpr6,1
chr3L,10003584,10004101,FBgn0040823,2,+,dpr6,1
chr3L,10033183,10033424,FBgn0040823,3,+,dpr6,1
chr3L,10036646,10036856,FBgn0040823,4,+,dpr6,1
chr3L,10037344,10037471,FBgn0040823,5,+,dpr6,1
chr3L,10040856,10041024,FBgn0040823,6,+,dpr6,1
chr3L,10138856,10139360,FBgn0040823,7,+,dpr6,1
chr3L,9096877,9097494,FBgn0040827,1,+,CG13315,1
chr3L,8749637,8749726,FBgn0040828,1,-,CG13306,1
chr3L,8749139,8749579,FBgn0040828,2,-,CG13306,1
chr3L,8215280,8215531,FBgn0040832,1,+,CG8012,1
chr3L,8215600,8216198,FBgn0040832,2,+,CG8012,1
chr3L,7158099,7158514,FBgn0040837,1,+,CG8620,1
chr3L,7158579,7158874,FBgn0040837,2,+,CG8620,1
chr3L,5131545,5131621,FBgn0040842,1,+,CG15212,1
chr3L,5131760,5132127,FBgn0040842,2,+,CG15212,1
chr3L,5133128,5133220,FBgn0040843,1,-,CG15213,1
chr3L,5132796,5133068,FBgn0040843,2,-,CG15213,1
chr2R,4917519,4917561,FBgn0040849,1,+,Ir41a,1
chr2R,4917619,4917860,FBgn0040849,2,+,Ir41a,1
chr2R,4917929,4918079,FBgn0040849,3,+,Ir41a,1
chr2R,4949677,4949924,FBgn0040849,4,+,Ir41a,1
chr2R,4975731,4975866,FBgn0040849,5,+,Ir41a,1
chr2R,5020318,5020937,FBgn0040849,6,+,Ir41a,1
chr2R,5020997,5021111,FBgn0040849,7,+,Ir41a,1
chr2R,5021166,5021955,FBgn0040849,8,+,Ir41a,1
chrX,10839230,10839455,FBgn0040850,1,+,CG15210,1
chrX,10839513,10839895,FBgn0040850,2,+,CG15210,1
chrX,12091264,12091518,FBgn0040859,1,+,NA,1
chrX,12091570,12091742,FBgn0040859,2,+,NA,1
chrX,12091806,12092070,FBgn0040859,3,+,NA,1
chrX,12092143,12092272,FBgn0040859,4,+,NA,1
chrX,14151579,14152006,FBgn0040871,1,-,CG12479,1
chrX,17443808,17443994,FBgn0040877,1,-,CG12994,1
chrX,17423072,17423364,FBgn0040877,2,-,CG12994,1
chrX,17422320,17423004,FBgn0040877,3,-,CG12994,1
chrX,19494900,19494992,FBgn0040890,1,-,ksh,1
chrX,19494727,19494836,FBgn0040890,2,-,ksh,1
chrX,19494420,19494651,FBgn0040890,3,-,ksh,1
chrX,862608,862658,FBgn0040892,1,+,CG14634,1
chrX,862736,863200,FBgn0040892,2,+,CG14634,1
chrX,2184725,2185258,FBgn0040899,1,+,CG17776,1
chrX,2186855,2186940,FBgn0040900,1,+,CG17777,1
chrX,2187148,2187741,FBgn0040900,2,+,CG17777,1
chrX,4276493,4277000,FBgn0040904,1,-,CG15577,1
chrX,4277547,4277961,FBgn0040905,1,-,CG15578,1
chrX,4311279,4311799,FBgn0040906,1,-,CG15579,1
chrX,4322091,4322231,FBgn0040907,1,-,mRpL33,1
chrX,4321931,4322034,FBgn0040907,2,-,mRpL33,1
chrX,4321764,4321867,FBgn0040907,3,-,mRpL33,1
chrX,6267004,6267228,FBgn0040918,1,-,schlank,1
chrX,6266407,6266717,FBgn0040918,2,-,schlank,1
chrX,6259604,6259724,FBgn0040918,3,-,schlank,1
chrX,6259312,6259533,FBgn0040918,4,-,schlank,1
chrX,6258897,6259234,FBgn0040918,5,-,schlank,1
chrX,6258650,6258794,FBgn0040918,6,-,schlank,1
chrX,6257668,6258506,FBgn0040918,7,-,schlank,1
chrX,7424527,7424842,FBgn0040922,1,-,CG15036,1
chrX,7452209,7452299,FBgn0040923,1,+,CG11368,1
chrX,7452374,7452643,FBgn0040923,2,+,CG11368,1
chrX,8398216,8398298,FBgn0040928,1,-,NA,1
chrX,8397157,8398158,FBgn0040928,2,-,NA,1
chrX,8591562,8591729,FBgn0040929,1,-,CG12659,1
chrX,8590775,8591502,FBgn0040929,2,-,CG12659,1
chrX,9159907,9160052,FBgn0040931,1,-,CG9034,1
chrX,9159514,9159848,FBgn0040931,2,-,CG9034,1
chrX,10219073,10219139,FBgn0040941,1,-,CG15308,1
chrX,10217913,10218377,FBgn0040941,2,-,CG15308,1
chrX,10264233,10265263,FBgn0040942,1,-,CG12643,1
chr2L,5956489,5956819,FBgn0040949,1,-,CG13998,1
chr2L,6151969,6152063,FBgn0040950,1,+,Muc26B,1
chr2L,6152127,6153701,FBgn0040950,2,+,Muc26B,1
chr2L,8394872,8394940,FBgn0040958,1,-,Peritrophin-15b,1
chr2L,8394446,8394804,FBgn0040958,2,-,Peritrophin-15b,1
chr2L,8396053,8396096,FBgn0040959,1,-,Peritrophin-15a,1
chr2L,8395665,8395981,FBgn0040959,2,-,Peritrophin-15a,1
chr2L,8980659,8980783,FBgn0040963,1,+,CG18662,1
chr2L,8980855,8981019,FBgn0040963,2,+,CG18662,1
chr2L,8981077,8981432,FBgn0040963,3,+,CG18662,1
chr2L,8997605,8997668,FBgn0040964,1,+,CG18661,1
chr2L,8997723,8998544,FBgn0040964,2,+,CG18661,1
chr2L,9984486,9984743,FBgn0040965,1,-,NA,1
chr2L,9983671,9984245,FBgn0040965,2,-,NA,1
chr2L,11034795,11035308,FBgn0040967,1,+,CG18666,1
chr2L,11843137,11844012,FBgn0040968,1,+,CG14933,1
chr2L,13143214,13143622,FBgn0040972,1,-,CG16978,1
chr2L,13293009,13293415,FBgn0040973,1,+,CG16824,1
chr2L,16329925,16330019,FBgn0040984,1,+,CG4440,1
chr2L,16330079,16330521,FBgn0040984,2,+,CG4440,1
chr2L,16887793,16887966,FBgn0040985,1,-,CG6115,1
chr2L,16887109,16887677,FBgn0040985,2,-,CG6115,1
chr2L,18006627,18007216,FBgn0040989,1,+,CG5693,1
chr2L,18810819,18810986,FBgn0040992,1,-,CG10570,1
chr2L,18808694,18810684,FBgn0040992,2,-,CG10570,1
chr2L,18812648,18813143,FBgn0040993,1,+,CG17325,1
chr2L,18813298,18813819,FBgn0040993,2,+,CG17325,1
chr2L,20294693,20294787,FBgn0040996,1,+,CG12617,1
chr2L,20294878,20295804,FBgn0040996,2,+,CG12617,1
chr2L,22844220,22844847,FBgn0041004,1,+,CG17715,1
chr2L,22848970,22849255,FBgn0041004,2,+,CG17715,1
chr2L,22849306,22849373,FBgn0041004,3,+,CG17715,1
chr2L,22849429,22849632,FBgn0041004,4,+,CG17715,1
chr2L,22849693,22850310,FBgn0041004,5,+,CG17715,1
chr2R,9414342,9415361,FBgn0041087,1,+,wun2,1
chr2R,9416645,9416796,FBgn0041087,2,+,wun2,1
chr2R,9416858,9417082,FBgn0041087,3,+,wun2,1
chr2R,9417156,9417335,FBgn0041087,4,+,wun2,1
chr2R,9417395,9417571,FBgn0041087,5,+,wun2,1
chr2R,9417633,9417846,FBgn0041087,6,+,wun2,1
chr2L,9166778,9167438,FBgn0041092,1,+,tai,1
chr2L,9191615,9191813,FBgn0041092,2,+,tai,1
chr2L,9233988,9234657,FBgn0041092,3,+,tai,1
chr2L,9235102,9235263,FBgn0041092,4,+,tai,1
chr2L,9238958,9239762,FBgn0041092,5,+,tai,1
chr2L,9239822,9241269,FBgn0041092,6,+,tai,1
chr2L,9241376,9241549,FBgn0041092,7,+,tai,1
chr2L,9241606,9242929,FBgn0041092,8,+,tai,1
chr2L,9242993,9243178,FBgn0041092,9,+,tai,1
chr2L,9243235,9243545,FBgn0041092,10,+,tai,1
chr2L,9243612,9243900,FBgn0041092,11,+,tai,1
chr2L,9245386,9245712,FBgn0041092,12,+,tai,1
chr2L,9245777,9247186,FBgn0041092,13,+,tai,1
chr3L,11252307,11252960,FBgn0041094,1,+,scyl,1
chr3L,11253703,11256172,FBgn0041094,2,+,scyl,1
chr3L,12056230,12056474,FBgn0041096,1,-,rols,1
chr3L,12055194,12055732,FBgn0041096,2,-,rols,1
chr3L,12028696,12028878,FBgn0041096,3,-,rols,1
chr3L,12027022,12027161,FBgn0041096,4,-,rols,1
chr3L,12012931,12013408,FBgn0041096,5,-,rols,1
chr3L,12012428,12012730,FBgn0041096,6,-,rols,1
chr3L,12008879,12012231,FBgn0041096,7,-,rols,1
chr3L,12008225,12008815,FBgn0041096,8,-,rols,1
chr2L,1256417,1256945,FBgn0041097,1,+,robo3,1
chr2L,1273585,1273778,FBgn0041097,2,+,robo3,1
chr2L,1280599,1280701,FBgn0041097,3,+,robo3,1
chr2L,1284606,1284890,FBgn0041097,4,+,robo3,1
chr2L,1285304,1285444,FBgn0041097,5,+,robo3,1
chr2L,1285506,1285637,FBgn0041097,6,+,robo3,1
chr2L,1285745,1287049,FBgn0041097,7,+,robo3,1
chr2L,1287161,1287259,FBgn0041097,8,+,robo3,1
chr2L,1287501,1287741,FBgn0041097,9,+,robo3,1
chr2L,1288133,1288293,FBgn0041097,10,+,robo3,1
chr2L,1289455,1289728,FBgn0041097,11,+,robo3,1
chr2L,1292648,1296596,FBgn0041097,12,+,robo3,1
chr3L,21196776,21196853,FBgn0041100,1,-,park,1
