chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr3L,1261566,1262033,FBgn0035199,2,+,tfc,1
chr3L,1269071,1269174,FBgn0035199,3,+,tfc,1
chr3L,1272965,1273073,FBgn0035199,4,+,tfc,1
chr3L,1273954,1274498,FBgn0035199,5,+,tfc,1
chr3L,1302944,1303093,FBgn0035203,1,+,CG9149,1
chr3L,1303188,1303309,FBgn0035203,2,+,CG9149,1
chr3L,1303381,1303493,FBgn0035203,3,+,CG9149,1
chr3L,1303548,1303977,FBgn0035203,4,+,CG9149,1
chr3L,1304038,1304223,FBgn0035203,5,+,CG9149,1
chr3L,1304280,1304717,FBgn0035203,6,+,CG9149,1
chr3L,1304850,1307418,FBgn0035204,1,-,CG2277,1
chr3L,1307224,1307369,FBgn0035205,1,+,CG2469,1
chr3L,1307626,1307741,FBgn0035205,2,+,CG2469,1
chr3L,1307804,1307902,FBgn0035205,3,+,CG2469,1
chr3L,1307964,1308899,FBgn0035205,4,+,CG2469,1
chr3L,1308957,1309793,FBgn0035205,5,+,CG2469,1
chr3L,1309857,1310314,FBgn0035205,6,+,CG2469,1
chr3L,1310628,1311805,FBgn0035205,7,+,CG2469,1
chr3L,1313256,1313377,FBgn0035206,1,-,CG9186,1
chr3L,1312720,1313121,FBgn0035206,2,-,CG9186,1
chr3L,1311719,1312660,FBgn0035206,3,-,CG9186,1
chr3L,1313696,1313908,FBgn0035207,1,+,Sherpa,1
chr3L,1313975,1314090,FBgn0035207,2,+,Sherpa,1
chr3L,1314158,1314320,FBgn0035207,3,+,Sherpa,1
chr3L,1314473,1314709,FBgn0035207,4,+,Sherpa,1
chr3L,1314886,1315612,FBgn0035207,5,+,Sherpa,1
chr3L,1315679,1315940,FBgn0035207,6,+,Sherpa,1
chr3L,1316001,1316324,FBgn0035207,7,+,Sherpa,1
chr3L,1316385,1316675,FBgn0035207,8,+,Sherpa,1
chr3L,1316735,1317333,FBgn0035207,9,+,Sherpa,1
chr3L,1317391,1317616,FBgn0035207,10,+,Sherpa,1
chr3L,1317672,1317785,FBgn0035207,11,+,Sherpa,1
chr3L,1317849,1318330,FBgn0035207,12,+,Sherpa,1
chr3L,1322752,1322806,FBgn0035208,1,-,CG9184,1
chr3L,1321792,1322702,FBgn0035208,2,-,CG9184,1
chr3L,1331744,1331818,FBgn0035209,1,+,msd1,1
chr3L,1331874,1332326,FBgn0035209,2,+,msd1,1
chr3L,1332307,1333146,FBgn0035210,1,-,msd5,1
chr3L,1335041,1335359,FBgn0035211,1,-,CG2211,1
chr3L,1334513,1334972,FBgn0035211,2,-,CG2211,1
chr3L,1333689,1334456,FBgn0035211,3,-,CG2211,1
chr3L,1333239,1333632,FBgn0035211,4,-,CG2211,1
chr3L,1342372,1342403,FBgn0035213,1,-,CG2199,1
chr3L,1341928,1342069,FBgn0035213,2,-,CG2199,1
chr3L,1339460,1341861,FBgn0035213,3,-,CG2199,1
chr3L,1411088,1411473,FBgn0035216,1,+,CG9168,1
chr3L,1411524,1413089,FBgn0035216,2,+,CG9168,1
chr3L,1416231,1417390,FBgn0035217,1,+,FucTD,1
chr3L,1417447,1417933,FBgn0035217,2,+,FucTD,1
chr3L,1421199,1423471,FBgn0035218,1,-,CG9173,1
chr3L,1533857,1534034,FBgn0035227,1,-,Iml1,1
chr3L,1533494,1533801,FBgn0035227,2,-,Iml1,1
chr3L,1532945,1533433,FBgn0035227,3,-,Iml1,1
chr3L,1532283,1532887,FBgn0035227,4,-,Iml1,1
chr3L,1532051,1532222,FBgn0035227,5,-,Iml1,1
chr3L,1531580,1531988,FBgn0035227,6,-,Iml1,1
chr3L,1531391,1531522,FBgn0035227,7,-,Iml1,1
chr3L,1529106,1529228,FBgn0035227,8,-,Iml1,1
chr3L,1527674,1528076,FBgn0035227,9,-,Iml1,1
chr3L,1527439,1527613,FBgn0035227,10,-,Iml1,1
chr3L,1527190,1527381,FBgn0035227,11,-,Iml1,1
chr3L,1526660,1526752,FBgn0035227,12,-,Iml1,1
chr3L,1526334,1526398,FBgn0035227,13,-,Iml1,1
chr3L,1525285,1525392,FBgn0035227,14,-,Iml1,1
chr3L,1525022,1525228,FBgn0035227,15,-,Iml1,1
chr3L,1524868,1524965,FBgn0035227,16,-,Iml1,1
chr3L,1524641,1524808,FBgn0035227,17,-,Iml1,1
chr3L,1524425,1524585,FBgn0035227,18,-,Iml1,1
chr3L,1524195,1524357,FBgn0035227,19,-,Iml1,1
chr3L,1524027,1524139,FBgn0035227,20,-,Iml1,1
chr3L,1523914,1523969,FBgn0035227,21,-,Iml1,1
chr3L,1523414,1523856,FBgn0035227,22,-,Iml1,1
chr3L,1534929,1536835,FBgn0035228,1,-,CG12091,1
chr3L,1537137,1537242,FBgn0035229,1,+,pns,1
chr3L,1537524,1537989,FBgn0035229,2,+,pns,1
chr3L,1538045,1538154,FBgn0035229,3,+,pns,1
chr3L,1538720,1539132,FBgn0035229,4,+,pns,1
chr3L,1539196,1539485,FBgn0035229,5,+,pns,1
chr3L,1539548,1540628,FBgn0035229,6,+,pns,1
chr3L,1540751,1540957,FBgn0035229,7,+,pns,1
chr3L,1541656,1541833,FBgn0035229,8,+,pns,1
chr3L,1541896,1542235,FBgn0035229,9,+,pns,1
chr3L,1542299,1542428,FBgn0035229,10,+,pns,1
chr3L,1542486,1542736,FBgn0035229,11,+,pns,1
chr3L,1542813,1542958,FBgn0035229,12,+,pns,1
chr3L,1543025,1543143,FBgn0035229,13,+,pns,1
chr3L,1543210,1543592,FBgn0035229,14,+,pns,1
chr3L,1543654,1544823,FBgn0035229,15,+,pns,1
chr3L,1553493,1554010,FBgn0035231,1,+,Cct2,1
chr3L,1554078,1554401,FBgn0035231,2,+,Cct2,1
chr3L,1554461,1555315,FBgn0035231,3,+,Cct2,1
chr3L,1557789,1558484,FBgn0035232,1,-,CG12099,1
chr3L,1556272,1557714,FBgn0035232,2,-,CG12099,1
chr3L,1556063,1556217,FBgn0035232,3,-,CG12099,1
chr3L,1555363,1556003,FBgn0035232,4,-,CG12099,1
chr3L,1558228,1558561,FBgn0035233,1,+,Pex10,1
chr3L,1558657,1559104,FBgn0035233,2,+,Pex10,1
chr3L,1559159,1559863,FBgn0035233,3,+,Pex10,1
chr3L,1565392,1565567,FBgn0035234,1,+,CG12003,1
chr3L,1566172,1567802,FBgn0035234,2,+,CG12003,1
chr3L,1568418,1568608,FBgn0035235,1,-,CG7879,1
chr3L,1568197,1568309,FBgn0035235,2,-,CG7879,1
chr3L,1563966,1564280,FBgn0035235,3,-,CG7879,1
chr3L,1559813,1562997,FBgn0035235,4,-,CG7879,1
chr3L,1569181,1569541,FBgn0035236,1,+,CG12004,1
chr3L,1571986,1572238,FBgn0035236,2,+,CG12004,1
chr3L,1572292,1572457,FBgn0035236,3,+,CG12004,1
chr3L,1572524,1572782,FBgn0035236,4,+,CG12004,1
chr3L,1572969,1573308,FBgn0035236,5,+,CG12004,1
chr3L,1573546,1573620,FBgn0035236,6,+,CG12004,1
chr3L,1573680,1573764,FBgn0035236,7,+,CG12004,1
chr3L,1574988,1575620,FBgn0035236,8,+,CG12004,1
chr3L,1576699,1577131,FBgn0035237,1,+,CG13917,1
chr3L,1588753,1588952,FBgn0035237,2,+,CG13917,1
chr3L,1592744,1597545,FBgn0035237,3,+,CG13917,1
chr3L,1597618,1598404,FBgn0035237,4,+,CG13917,1
chr3L,1598465,1599914,FBgn0035237,5,+,CG13917,1
chr3L,1599979,1600846,FBgn0035237,6,+,CG13917,1
chr3L,1602485,1602674,FBgn0035238,1,-,CG12104,1
chr3L,1600726,1601933,FBgn0035238,2,-,CG12104,1
chr3L,1602954,1603249,FBgn0035239,1,+,CG18170,1
chr3L,1603307,1603399,FBgn0035239,2,+,CG18170,1
chr3L,1603458,1605056,FBgn0035239,3,+,CG18170,1
chr3L,1605159,1605522,FBgn0035239,4,+,CG18170,1
chr3L,1605589,1605661,FBgn0035239,5,+,CG18170,1
chr3L,1605721,1606031,FBgn0035239,6,+,CG18170,1
chr3L,1606086,1606900,FBgn0035239,7,+,CG18170,1
chr3L,1606960,1607114,FBgn0035239,8,+,CG18170,1
chr3L,1607170,1608288,FBgn0035239,9,+,CG18170,1
chr3L,1616518,1617355,FBgn0035239,10,+,CG18170,1
chr3L,1602954,1603249,FBgn0035240,1,+,CG33791,1
chr3L,1603307,1603399,FBgn0035240,2,+,CG33791,1
chr3L,1603458,1605056,FBgn0035240,3,+,CG33791,1
chr3L,1605159,1605522,FBgn0035240,4,+,CG33791,1
chr3L,1605589,1605661,FBgn0035240,5,+,CG33791,1
chr3L,1605721,1606031,FBgn0035240,6,+,CG33791,1
chr3L,1606086,1606900,FBgn0035240,7,+,CG33791,1
chr3L,1606960,1607114,FBgn0035240,8,+,CG33791,1
chr3L,1607170,1608288,FBgn0035240,9,+,CG33791,1
chr3L,1616518,1617355,FBgn0035240,10,+,CG33791,1
chr3L,1610696,1615801,FBgn0035241,1,-,CG12105,1
chr3L,1617707,1618158,FBgn0035243,1,-,CG13926,1
chr3L,1617424,1617621,FBgn0035243,2,-,CG13926,1
chr3L,1618414,1618617,FBgn0035244,1,+,ABCB7,1
chr3L,1620428,1620554,FBgn0035244,2,+,ABCB7,1
chr3L,1620817,1621042,FBgn0035244,3,+,ABCB7,1
chr3L,1621103,1621257,FBgn0035244,4,+,ABCB7,1
chr3L,1621317,1622665,FBgn0035244,5,+,ABCB7,1
chr3L,1622732,1623413,FBgn0035244,6,+,ABCB7,1
chr3L,1628999,1629301,FBgn0035245,1,-,GC,1
chr3L,1625075,1625678,FBgn0035245,2,-,GC,1
chr3L,1624670,1625016,FBgn0035245,3,-,GC,1
chr3L,1623179,1624597,FBgn0035245,4,-,GC,1
chr3L,1625791,1628377,FBgn0035246,1,-,CG13928,1
chr3L,1639042,1639235,FBgn0035247,1,-,metl,1
chr3L,1637942,1638854,FBgn0035247,2,-,metl,1
chr3L,1645467,1645983,FBgn0035248,1,+,CG13919,1
chr3L,1645931,1647464,FBgn0035249,1,-,CG17249,1
chr3L,1652690,1652900,FBgn0035251,1,-,Vta1,1
chr3L,1652567,1652628,FBgn0035251,2,-,Vta1,1
chr3L,1652332,1652482,FBgn0035251,3,-,Vta1,1
chr3L,1651432,1652264,FBgn0035251,4,-,Vta1,1
chr3L,1653005,1653043,FBgn0035252,1,+,CG7970,1
chr3L,1653142,1653254,FBgn0035252,2,+,CG7970,1
chr3L,1653317,1653575,FBgn0035252,3,+,CG7970,1
chr3L,1653635,1654112,FBgn0035252,4,+,CG7970,1
chr3L,1664918,1665064,FBgn0035253,1,-,CG7971,1
chr3L,1664532,1664844,FBgn0035253,2,-,CG7971,1
chr3L,1663920,1664021,FBgn0035253,3,-,CG7971,1
chr3L,1661227,1661592,FBgn0035253,4,-,CG7971,1
chr3L,1661109,1661165,FBgn0035253,5,-,CG7971,1
chr3L,1659846,1659990,FBgn0035253,6,-,CG7971,1
chr3L,1658520,1658590,FBgn0035253,7,-,CG7971,1
chr3L,1656679,1658464,FBgn0035253,8,-,CG7971,1
chr3L,1655525,1655709,FBgn0035253,9,-,CG7971,1
chr3L,1655254,1655460,FBgn0035253,10,-,CG7971,1
chr3L,1654247,1654726,FBgn0035253,11,-,CG7971,1
chr3L,1665138,1665366,FBgn0035254,1,+,CG7974,1
chr3L,1665421,1666034,FBgn0035254,2,+,CG7974,1
chr3L,1666090,1666594,FBgn0035254,3,+,CG7974,1
chr3L,1669837,1670108,FBgn0035255,1,-,RabX5,1
chr3L,1669675,1669776,FBgn0035255,2,-,RabX5,1
chr3L,1669551,1669615,FBgn0035255,3,-,RabX5,1
chr3L,1669355,1669488,FBgn0035255,4,-,RabX5,1
chr3L,1669079,1669304,FBgn0035255,5,-,RabX5,1
chr3L,1668901,1669023,FBgn0035255,6,-,RabX5,1
chr3L,1672523,1672727,FBgn0035256,1,-,CG13930,1
chr3L,1671019,1672460,FBgn0035256,2,-,CG13930,1
chr3L,1670743,1670958,FBgn0035256,3,-,CG13930,1
chr3L,1670407,1670688,FBgn0035256,4,-,CG13930,1
chr3L,1694617,1694644,FBgn0035257,1,+,CG12011,1
chr3L,1694717,1696412,FBgn0035257,2,+,CG12011,1
chr3L,1702294,1702407,FBgn0035258,1,-,CG13931,1
chr3L,1700956,1701904,FBgn0035258,2,-,CG13931,1
chr3L,1674709,1675167,FBgn0035260,1,+,CG7991,1
chr3L,1698647,1698703,FBgn0035260,2,+,CG7991,1
chr3L,1712274,1712783,FBgn0035260,3,+,CG7991,1
chr3L,1712841,1715541,FBgn0035260,4,+,CG7991,1
chr3L,1720616,1723153,FBgn0035262,1,-,CG18171,1
chr3L,1724390,1725647,FBgn0035263,1,+,CG12035,1
chr3L,1735566,1735767,FBgn0035264,1,-,Oseg4,1
chr3L,1735403,1735514,FBgn0035264,2,-,Oseg4,1
chr3L,1734721,1735157,FBgn0035264,3,-,Oseg4,1
chr3L,1734487,1734661,FBgn0035264,4,-,Oseg4,1
chr3L,1733861,1734433,FBgn0035264,5,-,Oseg4,1
chr3L,1733706,1733809,FBgn0035264,6,-,Oseg4,1
chr3L,1733345,1733643,FBgn0035264,7,-,Oseg4,1
chr3L,1731589,1733289,FBgn0035264,8,-,Oseg4,1
chr3L,1730993,1731520,FBgn0035264,9,-,Oseg4,1
chr3L,1736965,1738106,FBgn0035265,1,-,CG18173,1
chr3L,1735853,1736910,FBgn0035265,2,-,CG18173,1
chr3L,1738554,1738744,FBgn0035266,1,+,Gk2,1
chr3L,1743208,1743834,FBgn0035266,2,+,Gk2,1
chr3L,1743904,1745421,FBgn0035266,3,+,Gk2,1
chr3L,1746907,1748089,FBgn0035267,1,+,CG13921,1
chr3L,1749178,1749410,FBgn0035267,2,+,CG13921,1
chr3L,1749471,1749654,FBgn0035267,3,+,CG13921,1
chr3L,1749718,1752390,FBgn0035267,4,+,CG13921,1
chr3L,1756159,1756536,FBgn0035268,1,+,CG8001,1
chr3L,1756612,1757203,FBgn0035268,2,+,CG8001,1
chr3L,1757307,1758146,FBgn0035268,3,+,CG8001,1
chr3L,1758207,1758349,FBgn0035268,4,+,CG8001,1
chr3L,1758414,1758654,FBgn0035268,5,+,CG8001,1
chr3L,1758716,1759208,FBgn0035268,6,+,CG8001,1
chr3L,1773981,1775147,FBgn0035270,1,-,CG13933,1
chr3L,1773578,1773910,FBgn0035270,2,-,CG13933,1
chr3L,1773423,1773526,FBgn0035270,3,-,CG13933,1
chr3L,1771809,1773369,FBgn0035270,4,-,CG13933,1
chr3L,1777010,1777411,FBgn0035271,1,-,CG2021,1
chr3L,1777439,1778347,FBgn0035272,1,+,mRpL46,1
chr3L,1797305,1798349,FBgn0035273,1,+,CG12020,1
chr3L,1798414,1798610,FBgn0035273,2,+,CG12020,1
chr3L,1831668,1831783,FBgn0035279,1,-,Cpr62Ba,1
chr3L,1825055,1825207,FBgn0035279,2,-,Cpr62Ba,1
chr3L,1824129,1824704,FBgn0035279,3,-,Cpr62Ba,1
chr3L,1835106,1835164,FBgn0035280,1,-,Cpr62Bb,1
chr3L,1834869,1835017,FBgn0035280,2,-,Cpr62Bb,1
chr3L,1834587,1834683,FBgn0035280,3,-,Cpr62Bb,1
chr3L,1834289,1834528,FBgn0035280,4,-,Cpr62Bb,1
chr3L,1832636,1832994,FBgn0035280,5,-,Cpr62Bb,1
chr3L,1841990,1842084,FBgn0035281,1,-,Cpr62Bc,1
chr3L,1841761,1841892,FBgn0035281,2,-,Cpr62Bc,1
chr3L,1840281,1841187,FBgn0035281,3,-,Cpr62Bc,1
chr3L,1854713,1855591,FBgn0035282,1,-,CNMa,1
chr3L,1852052,1852246,FBgn0035282,2,-,CNMa,1
chr3L,1851662,1851971,FBgn0035282,3,-,CNMa,1
chr3L,1851485,1851496,FBgn0035282,4,-,CNMa,1
chr3L,1850915,1851418,FBgn0035282,5,-,CNMa,1
chr3L,1857165,1857403,FBgn0035283,1,+,CG12024,1
chr3L,1857465,1859047,FBgn0035283,2,+,CG12024,1
chr3L,1865430,1865917,FBgn0035285,1,+,CG12025,1
chr3L,1867141,1868718,FBgn0035285,2,+,CG12025,1
chr3L,1870019,1870085,FBgn0035286,1,+,CG13924,1
chr3L,1870147,1871564,FBgn0035286,2,+,CG13924,1
chr3L,1883000,1883041,FBgn0035287,1,-,CG13937,1
chr3L,1881129,1881557,FBgn0035287,2,-,CG13937,1
chr3L,1878356,1878544,FBgn0035287,3,-,CG13937,1
chr3L,1877892,1878039,FBgn0035287,4,-,CG13937,1
chr3L,1877761,1877827,FBgn0035287,5,-,CG13937,1
chr3L,1877518,1877662,FBgn0035287,6,-,CG13937,1
chr3L,1877291,1877446,FBgn0035287,7,-,CG13937,1
chr3L,1876848,1877185,FBgn0035287,8,-,CG13937,1
chr3L,1876551,1876781,FBgn0035287,9,-,CG13937,1
chr3L,1909900,1910197,FBgn0035290,1,-,dsb,1
chr3L,1900494,1902706,FBgn0035290,2,-,dsb,1
chr3L,1938441,1938740,FBgn0035293,1,-,CG5687,1
chr3L,1935612,1936381,FBgn0035293,2,-,CG5687,1
chr3L,1935388,1935549,FBgn0035293,3,-,CG5687,1
chr3L,1935214,1935329,FBgn0035293,4,-,CG5687,1
chr3L,1934800,1935159,FBgn0035293,5,-,CG5687,1
chr3L,1934272,1934733,FBgn0035293,6,-,CG5687,1
chr3L,1933633,1934214,FBgn0035293,7,-,CG5687,1
chr3L,1941068,1941254,FBgn0035294,1,+,Mfap1,1
chr3L,1941316,1942237,FBgn0035294,2,+,Mfap1,1
chr3L,1942300,1942872,FBgn0035294,3,+,Mfap1,1
chr3L,1947565,1947785,FBgn0035295,1,+,Cnb,1
chr3L,1947847,1949023,FBgn0035295,2,+,Cnb,1
chr3L,1949082,1949243,FBgn0035295,3,+,Cnb,1
chr3L,1949306,1949643,FBgn0035295,4,+,Cnb,1
chr3L,1949708,1950262,FBgn0035295,5,+,Cnb,1
chr3L,1963143,1963491,FBgn0035298,1,+,SCOT,1
chr3L,1965075,1965273,FBgn0035298,2,+,SCOT,1
chr3L,1965330,1966306,FBgn0035298,3,+,SCOT,1
chr3L,1966365,1966805,FBgn0035298,4,+,SCOT,1
chr3L,1970191,1971200,FBgn0035299,1,-,CG11815,1
chr3L,1971638,1971821,FBgn0035300,1,+,CG1139,1
chr3L,1972074,1972199,FBgn0035300,2,+,CG1139,1
chr3L,1972263,1972413,FBgn0035300,3,+,CG1139,1
chr3L,1972477,1972598,FBgn0035300,4,+,CG1139,1
chr3L,1973038,1973264,FBgn0035300,5,+,CG1139,1
chr3L,1973339,1973469,FBgn0035300,6,+,CG1139,1
chr3L,1973536,1973714,FBgn0035300,7,+,CG1139,1
chr3L,1973772,1973944,FBgn0035300,8,+,CG1139,1
chr3L,1974001,1974285,FBgn0035300,9,+,CG1139,1
chr3L,2163691,2163863,FBgn0035308,1,-,CG15822,1
chr3L,2161631,2161929,FBgn0035308,2,-,CG15822,1
chr3L,2160623,2160818,FBgn0035308,3,-,CG15822,1
chr3L,2160337,2160450,FBgn0035308,4,-,CG15822,1
chr3L,2160105,2160279,FBgn0035308,5,-,CG15822,1
chr3L,2158247,2158996,FBgn0035308,6,-,CG15822,1
chr3L,2157374,2157738,FBgn0035308,7,-,CG15822,1
chr3L,2156634,2157142,FBgn0035308,8,-,CG15822,1
chr3L,2154479,2154782,FBgn0035308,9,-,CG15822,1
chr3L,2153201,2154407,FBgn0035308,10,-,CG15822,1
chr3L,2168955,2169108,FBgn0035309,1,-,CG15879,1
chr3L,2167550,2168784,FBgn0035309,2,-,CG15879,1
chr3L,2172747,2172773,FBgn0035311,1,-,NA,1
chr3L,2172175,2172690,FBgn0035311,2,-,NA,1
chr3L,2171777,2172121,FBgn0035311,3,-,NA,1
chr3L,2174137,2174332,FBgn0035312,1,-,CG15820,1
chr3L,2172995,2173981,FBgn0035312,2,-,CG15820,1
chr3L,2185930,2186054,FBgn0035313,1,+,CG13810,1
chr3L,2186123,2186368,FBgn0035313,2,+,CG13810,1
chr3L,2186496,2187676,FBgn0035313,3,+,CG13810,1
chr3L,2197013,2197395,FBgn0035315,1,+,CG8960,1
chr3L,2197457,2198089,FBgn0035315,2,+,CG8960,1
chr3L,2210873,2212503,FBgn0035316,1,-,CG15878,1
chr3L,2229646,2229684,FBgn0035317,1,+,Oseg2,1
chr3L,2229862,2230207,FBgn0035317,2,+,Oseg2,1
chr3L,2230262,2230548,FBgn0035317,3,+,Oseg2,1
chr3L,2230604,2231647,FBgn0035317,4,+,Oseg2,1
chr3L,2231705,2235253,FBgn0035317,5,+,Oseg2,1
chr3L,2236801,2237076,FBgn0035318,1,-,CG9018,1
chr3L,2236050,2236729,FBgn0035318,2,-,CG9018,1
chr3L,2235829,2235972,FBgn0035318,3,-,CG9018,1
chr3L,2235284,2235578,FBgn0035318,4,-,CG9018,1
chr3L,2256606,2256812,FBgn0035321,1,-,CG1275,1
chr3L,2253777,2253986,FBgn0035321,2,-,CG1275,1
chr3L,2253329,2253692,FBgn0035321,3,-,CG1275,1
chr3L,2252753,2253271,FBgn0035321,4,-,CG1275,1
chr3L,2262919,2263294,FBgn0035323,1,+,CG13807,1
chr3L,2263356,2263615,FBgn0035323,2,+,CG13807,1
chr3L,2266394,2266531,FBgn0035325,1,+,CG13806,1
chr3L,2266604,2267640,FBgn0035325,2,+,CG13806,1
chr3L,2276550,2277450,FBgn0035328,1,+,yellow-g2,1
chr3L,2277509,2278038,FBgn0035328,2,+,yellow-g2,1
chr3L,2322693,2322748,FBgn0035331,1,+,MsR1,1
chr3L,2323300,2323495,FBgn0035331,2,+,MsR1,1
chr3L,2338749,2338989,FBgn0035331,3,+,MsR1,1
chr3L,2342648,2343750,FBgn0035331,4,+,MsR1,1
chr3L,2343852,2345799,FBgn0035331,5,+,MsR1,1
chr3L,2360557,2362686,FBgn0035332,1,+,CG13801,1
chr3L,2370106,2371939,FBgn0035333,1,-,CG1317,1
chr3L,2368014,2370048,FBgn0035333,2,-,CG1317,1
chr3L,2372199,2372463,FBgn0035334,1,+,CG8993,1
chr3L,2372526,2372876,FBgn0035334,2,+,CG8993,1
chr3L,2373685,2373704,FBgn0035335,1,-,mRpL23,1
chr3L,2373129,2373444,FBgn0035335,2,-,mRpL23,1
chr3L,2372844,2373067,FBgn0035335,3,-,mRpL23,1
chr3L,2373728,2374675,FBgn0035336,1,+,CG9004,1
chr3L,2374729,2376488,FBgn0035336,2,+,CG9004,1
chr3L,2377276,2377556,FBgn0035337,1,-,CG15877,1
chr3L,2376484,2377220,FBgn0035337,2,-,CG15877,1
chr3L,2379062,2379443,FBgn0035338,1,+,NA,1
chr3L,2402555,2408752,FBgn0035338,2,+,NA,1
chr3L,2475181,2475614,FBgn0035343,1,-,CG16762,1
chr3L,2474667,2475117,FBgn0035343,2,-,CG16762,1
chr3L,2478146,2478448,FBgn0035344,1,-,Cyp4d20,1
chr3L,2477690,2478076,FBgn0035344,2,-,Cyp4d20,1
chr3L,2477444,2477513,FBgn0035344,3,-,Cyp4d20,1
chr3L,2477185,2477381,FBgn0035344,4,-,Cyp4d20,1
chr3L,2476259,2477118,FBgn0035344,5,-,Cyp4d20,1
chr3L,2488804,2489009,FBgn0035346,1,+,CG1146,1
chr3L,2490980,2492613,FBgn0035346,2,+,CG1146,1
chr3L,2466903,2467269,FBgn0035347,1,+,NA,1
chr3L,2484564,2484837,FBgn0035347,2,+,NA,1
chr3L,2485073,2485228,FBgn0035347,3,+,NA,1
chr3L,2495011,2495152,FBgn0035347,4,+,NA,1
chr3L,2495219,2495729,FBgn0035347,5,+,NA,1
chr3L,2495801,2495958,FBgn0035347,6,+,NA,1
chr3L,2496018,2498036,FBgn0035347,7,+,NA,1
chr3L,2498099,2498346,FBgn0035347,8,+,NA,1
chr3L,2498406,2499226,FBgn0035347,9,+,NA,1
chr3L,2503143,2503606,FBgn0035348,1,-,CG16758,1
chr3L,2502595,2502723,FBgn0035348,2,-,CG16758,1
chr3L,2499691,2500462,FBgn0035348,3,-,CG16758,1
chr3L,2499372,2499623,FBgn0035348,4,-,CG16758,1
chr3L,2599297,2599380,FBgn0035355,1,+,CG16985,1
chr3L,2599436,2599501,FBgn0035355,2,+,CG16985,1
chr3L,2599688,2599832,FBgn0035355,3,+,CG16985,1
chr3L,2599897,2600242,FBgn0035355,4,+,CG16985,1
chr3L,2600331,2600445,FBgn0035356,1,+,CG16986,1
chr3L,2600822,2600959,FBgn0035356,2,+,CG16986,1
chr3L,2601021,2601536,FBgn0035356,3,+,CG16986,1
chr3L,2631715,2631916,FBgn0035357,1,+,MEP-1,1
chr3L,2631977,2632121,FBgn0035357,2,+,MEP-1,1
chr3L,2633538,2633809,FBgn0035357,3,+,MEP-1,1
chr3L,2637068,2639553,FBgn0035357,4,+,MEP-1,1
chr3L,2639615,2639872,FBgn0035357,5,+,MEP-1,1
chr3L,2640026,2640271,FBgn0035357,6,+,MEP-1,1
chr3L,2640337,2640516,FBgn0035357,7,+,MEP-1,1
chr3L,2640578,2640926,FBgn0035357,8,+,MEP-1,1
chr3L,2641012,2641984,FBgn0035357,9,+,MEP-1,1
chr3L,2643195,2643424,FBgn0035358,1,-,CG14949,1
chr3L,2642184,2642887,FBgn0035358,2,-,CG14949,1
chr3L,2645368,2645464,FBgn0035359,1,+,CG1143,1
chr3L,2645633,2647192,FBgn0035359,2,+,CG1143,1
chr3L,2648048,2648145,FBgn0035360,1,+,CG1246,1
chr3L,2648413,2648594,FBgn0035360,2,+,CG1246,1
chr3L,2648664,2648787,FBgn0035360,3,+,CG1246,1
chr3L,2648856,2649017,FBgn0035360,4,+,CG1246,1
chr3L,2649072,2649205,FBgn0035360,5,+,CG1246,1
chr3L,2649257,2650205,FBgn0035360,6,+,CG1246,1
chr3L,2766999,2767142,FBgn0035370,1,+,Non2,1
chr3L,2767217,2768392,FBgn0035370,2,+,Non2,1
chr3L,2771268,2772325,FBgn0035371,1,-,AhcyL1,1
chr3L,2770042,2770491,FBgn0035371,2,-,AhcyL1,1
chr3L,2768466,2769977,FBgn0035371,3,-,AhcyL1,1
chr3L,2773399,2774007,FBgn0035372,1,-,CG12093,1
chr3L,2773105,2773304,FBgn0035372,2,-,CG12093,1
chr3L,2772560,2773046,FBgn0035372,3,-,CG12093,1
chr3L,2780899,2781130,FBgn0035374,1,+,mRpS35,1
chr3L,2781194,2782105,FBgn0035374,2,+,mRpS35,1
chr3L,2782255,2782413,FBgn0035375,1,+,pgant6,1
chr3L,2782738,2783472,FBgn0035375,2,+,pgant6,1
chr3L,2783736,2784501,FBgn0035375,3,+,pgant6,1
chr3L,2784996,2786010,FBgn0035375,4,+,pgant6,1
chr3L,2891867,2892166,FBgn0035379,1,-,spz5,1
chr3L,2889101,2889245,FBgn0035379,2,-,spz5,1
chr3L,2888890,2889044,FBgn0035379,3,-,spz5,1
chr3L,2886689,2886952,FBgn0035379,4,-,spz5,1
chr3L,2885896,2886408,FBgn0035379,5,-,spz5,1
chr3L,2883641,2884259,FBgn0035379,6,-,spz5,1
chr3L,2915024,2916654,FBgn0035380,1,-,CG9970,1
chr3L,2961534,2961874,FBgn0035382,1,+,Or63a,1
chr3L,2961934,2962030,FBgn0035382,2,+,Or63a,1
chr3L,2962095,2962239,FBgn0035382,3,+,Or63a,1
chr3L,2962289,2962483,FBgn0035382,4,+,Or63a,1
chr3L,2962557,2962661,FBgn0035382,5,+,Or63a,1
chr3L,2962723,2962888,FBgn0035382,6,+,Or63a,1
chr3L,2962938,2963043,FBgn0035382,7,+,Or63a,1
chr3L,2963122,2963226,FBgn0035382,8,+,Or63a,1
chr3L,2963296,2963451,FBgn0035382,9,+,Or63a,1
chr3L,2963560,2963788,FBgn0035382,10,+,Or63a,1
chr3L,2981022,2982186,FBgn0035383,1,+,CPT2,1
